ProductionLogID,ProductionOrderID,MachineID,OperatorID,LogDate,ShiftStartTime,ShiftEndTime,UnitsProduced,UnitsScrapped,DowntimeMinutes,Notes
4713,4,28,58,2025-03-24,2025-03-24 14:00:00,2025-03-24 22:00:00,9.32,1.58,1,
4714,471,24,51,2024-12-19,2024-12-19 22:00:00,2024-12-20 06:00:00,47.53,0.76,0,Unscheduled machine downtime.
4715,8,25,57,2025-04-22,2025-04-22 22:00:00,2025-04-23 06:00:00,15.49,0.2,50,Operator changeover mid-shift.
4716,187,23,56,2025-05-10,2025-05-10 06:00:00,2025-05-10 14:00:00,95.62,2.17,13,
4717,176,14,49,2024-11-20,2024-11-20 06:00:00,2024-11-20 14:00:00,13.09,0.32,5,Material shortage caused brief stoppage.
4718,490,16,1,2023-11-30,2023-11-30 22:00:00,2023-12-01 06:00:00,101.65,0.5,18,
4719,289,31,11,2024-07-15,2024-07-15 14:00:00,2024-07-15 22:00:00,139.2,0.28,17,Material shortage caused brief stoppage.
4720,357,11,26,2024-12-20,2024-12-20 14:00:00,2024-12-20 22:00:00,63.77,8.36,19,Unscheduled machine downtime.
4721,55,33,21,2024-08-31,2024-08-31 22:00:00,2024-09-01 06:00:00,33.77,1.0,34,
4722,88,20,44,2023-08-13,2023-08-13 22:00:00,2023-08-14 06:00:00,112.98,1.56,3,
4723,305,12,57,2024-09-05,2024-09-05 14:00:00,2024-09-05 22:00:00,9.12,0.25,161,Quality hold pending inspection.
4724,58,5,45,2024-06-08,2024-06-08 06:00:00,2024-06-08 14:00:00,132.65,0.15,7,
4725,370,33,71,2024-11-15,2024-11-15 14:00:00,2024-11-15 22:00:00,5.63,0.38,109,
4726,122,5,29,2025-04-03,2025-04-03 14:00:00,2025-04-03 22:00:00,94.57,0.27,5,Unscheduled machine downtime.
4727,102,9,29,2024-03-26,2024-03-26 14:00:00,2024-03-26 22:00:00,120.52,1.19,0,Unscheduled machine downtime.
4728,41,19,6,2025-11-08,2025-11-08 22:00:00,2025-11-09 06:00:00,70.01,2.02,17,Minor tooling adjustment required.
4729,258,31,72,2024-09-24,2024-09-24 22:00:00,2024-09-25 06:00:00,42.79,0.59,8,Quality hold pending inspection.
4730,262,20,47,2023-09-22,2023-09-22 22:00:00,2023-09-23 06:00:00,128.28,2.83,16,Minor tooling adjustment required.
4731,344,21,23,2024-08-25,2024-08-25 22:00:00,2024-08-26 06:00:00,108.28,8.41,173,Minor tooling adjustment required.
4732,271,17,60,2024-07-24,2024-07-24 14:00:00,2024-07-24 22:00:00,52.56,0.97,1,
4733,327,16,54,2025-07-16,2025-07-16 14:00:00,2025-07-16 22:00:00,10.01,0.23,4,Quality hold pending inspection.
4734,296,21,73,2025-07-31,2025-07-31 06:00:00,2025-07-31 14:00:00,113.77,12.55,11,Unscheduled machine downtime.
4735,373,10,30,2023-06-01,2023-06-01 06:00:00,2023-06-01 14:00:00,49.19,1.44,15,
4736,155,35,9,2023-06-30,2023-06-30 06:00:00,2023-06-30 14:00:00,32.75,0.25,10,Quality hold pending inspection.
4737,92,34,8,2024-02-13,2024-02-13 14:00:00,2024-02-13 22:00:00,86.17,2.26,6,Minor tooling adjustment required.
4738,376,9,62,2023-05-27,2023-05-27 14:00:00,2023-05-27 22:00:00,45.91,1.14,1,
4739,313,14,53,2023-07-18,2023-07-18 06:00:00,2023-07-18 14:00:00,19.3,3.2,2,Material shortage caused brief stoppage.
4740,293,6,60,2023-12-07,2023-12-07 22:00:00,2023-12-08 06:00:00,86.66,0.26,82,Unscheduled machine downtime.
4741,248,3,11,2024-04-12,2024-04-12 14:00:00,2024-04-12 22:00:00,65.48,0.16,4,Minor tooling adjustment required.
4742,376,9,20,2023-05-18,2023-05-18 14:00:00,2023-05-18 22:00:00,21.73,0.48,18,
4743,401,14,26,2025-11-27,2025-11-27 22:00:00,2025-11-28 06:00:00,43.49,0.28,9,Operator changeover mid-shift.
4744,409,3,24,2023-09-17,2023-09-17 14:00:00,2023-09-17 22:00:00,96.31,1.07,14,Quality hold pending inspection.
4745,175,23,34,2023-06-01,2023-06-01 14:00:00,2023-06-01 22:00:00,35.97,0.27,4,
4746,180,32,75,2023-11-12,2023-11-12 06:00:00,2023-11-12 14:00:00,66.37,1.99,19,
4747,387,3,71,2025-05-05,2025-05-05 06:00:00,2025-05-05 14:00:00,30.77,0.9,17,
4748,223,29,20,2024-12-10,2024-12-10 14:00:00,2024-12-10 22:00:00,81.79,1.27,3,Minor tooling adjustment required.
4749,12,20,44,2024-06-18,2024-06-18 14:00:00,2024-06-18 22:00:00,80.62,1.9,144,Minor tooling adjustment required.
4750,25,7,18,2025-06-06,2025-06-06 14:00:00,2025-06-06 22:00:00,21.13,0.36,8,
4751,15,29,8,2024-06-13,2024-06-13 22:00:00,2024-06-14 06:00:00,62.13,0.71,9,Quality hold pending inspection.
4752,339,12,10,2024-11-25,2024-11-25 14:00:00,2024-11-25 22:00:00,38.35,0.06,14,
4753,193,31,43,2024-12-11,2024-12-11 14:00:00,2024-12-11 22:00:00,102.84,2.2,12,
4754,449,29,37,2025-04-02,2025-04-02 14:00:00,2025-04-02 22:00:00,22.72,3.8,19,Operator changeover mid-shift.
4755,440,6,46,2024-06-06,2024-06-06 14:00:00,2024-06-06 22:00:00,28.74,0.25,75,Quality hold pending inspection.
4756,130,1,65,2023-04-04,2023-04-04 22:00:00,2023-04-05 06:00:00,85.78,0.2,3,Operator changeover mid-shift.
4757,197,19,68,2024-08-10,2024-08-10 14:00:00,2024-08-10 22:00:00,127.57,12.13,11,Unscheduled machine downtime.
4758,313,15,53,2023-07-23,2023-07-23 14:00:00,2023-07-23 22:00:00,105.92,0.18,19,
4759,413,16,69,2025-08-11,2025-08-11 06:00:00,2025-08-11 14:00:00,64.88,0.74,0,Quality hold pending inspection.
4760,155,25,33,2023-07-08,2023-07-08 06:00:00,2023-07-08 14:00:00,11.17,0.22,6,Material shortage caused brief stoppage.
4761,178,2,19,2023-10-08,2023-10-08 22:00:00,2023-10-09 06:00:00,74.58,1.06,5,
4762,21,16,15,2025-02-22,2025-02-22 06:00:00,2025-02-22 14:00:00,107.68,2.92,9,Operator changeover mid-shift.
4763,146,30,74,2025-02-11,2025-02-11 06:00:00,2025-02-11 14:00:00,100.05,1.22,3,Operator changeover mid-shift.
4764,190,19,73,2025-07-06,2025-07-06 06:00:00,2025-07-06 14:00:00,60.11,1.35,19,Quality hold pending inspection.
4765,492,6,73,2024-04-13,2024-04-13 22:00:00,2024-04-14 06:00:00,32.05,0.3,18,
4766,366,15,67,2025-08-27,2025-08-27 14:00:00,2025-08-27 22:00:00,109.42,2.96,8,Minor tooling adjustment required.
4767,237,23,61,2024-07-23,2024-07-23 22:00:00,2024-07-24 06:00:00,19.59,0.09,10,
4768,498,31,8,2024-08-29,2024-08-29 14:00:00,2024-08-29 22:00:00,39.02,1.07,186,Quality hold pending inspection.
4769,292,4,4,2023-12-30,2023-12-30 22:00:00,2023-12-31 06:00:00,70.36,1.26,148,Material shortage caused brief stoppage.
4770,443,10,60,2023-02-07,2023-02-07 14:00:00,2023-02-07 22:00:00,19.25,0.51,5,Operator changeover mid-shift.
4771,317,21,30,2023-09-04,2023-09-04 22:00:00,2023-09-05 06:00:00,51.37,1.0,6,Material shortage caused brief stoppage.
4772,335,30,37,2024-06-01,2024-06-01 06:00:00,2024-06-01 14:00:00,149.65,2.11,94,Material shortage caused brief stoppage.
4773,115,12,3,2025-05-26,2025-05-26 22:00:00,2025-05-27 06:00:00,102.2,2.09,13,
4774,373,34,36,2023-05-28,2023-05-28 06:00:00,2023-05-28 14:00:00,22.14,0.2,13,
4775,285,12,19,2023-09-16,2023-09-16 14:00:00,2023-09-16 22:00:00,100.9,1.48,11,Minor tooling adjustment required.
4776,474,2,45,2023-02-06,2023-02-06 14:00:00,2023-02-06 22:00:00,131.46,22.45,2,Minor tooling adjustment required.
4777,356,27,21,2024-03-03,2024-03-03 22:00:00,2024-03-04 06:00:00,91.36,0.46,1,Material shortage caused brief stoppage.
4778,414,21,37,2025-01-19,2025-01-19 14:00:00,2025-01-19 22:00:00,63.02,0.49,18,
4779,497,34,57,2023-06-14,2023-06-14 14:00:00,2023-06-14 22:00:00,10.34,0.25,8,
4780,79,19,21,2023-08-25,2023-08-25 06:00:00,2023-08-25 14:00:00,143.31,0.05,8,Operator changeover mid-shift.
4781,475,14,62,2024-09-09,2024-09-09 14:00:00,2024-09-09 22:00:00,40.81,0.29,7,
4782,340,12,72,2023-06-26,2023-06-26 22:00:00,2023-06-27 06:00:00,87.75,2.17,9,Operator changeover mid-shift.
4783,484,6,71,2025-10-02,2025-10-02 22:00:00,2025-10-03 06:00:00,93.86,5.72,11,
4784,299,17,38,2024-09-30,2024-09-30 14:00:00,2024-09-30 22:00:00,90.93,1.53,203,
4785,36,7,43,2025-11-17,2025-11-17 06:00:00,2025-11-17 14:00:00,85.0,1.13,52,
4786,353,4,28,2025-03-02,2025-03-02 14:00:00,2025-03-02 22:00:00,126.83,3.41,5,
4787,490,26,34,2023-12-09,2023-12-09 06:00:00,2023-12-09 14:00:00,57.16,1.24,2,Operator changeover mid-shift.
4788,424,32,32,2025-01-05,2025-01-05 06:00:00,2025-01-05 14:00:00,149.99,13.84,11,
4789,344,3,77,2024-08-11,2024-08-11 22:00:00,2024-08-12 06:00:00,122.0,1.45,8,Material shortage caused brief stoppage.
4790,493,25,61,2024-02-06,2024-02-06 14:00:00,2024-02-06 22:00:00,66.6,1.01,1,
4791,441,34,11,2024-01-27,2024-01-27 14:00:00,2024-01-27 22:00:00,20.66,0.34,3,
4792,354,19,10,2024-09-07,2024-09-07 06:00:00,2024-09-07 14:00:00,81.3,1.36,10,Material shortage caused brief stoppage.
4793,175,20,76,2023-06-05,2023-06-05 14:00:00,2023-06-05 22:00:00,43.49,0.4,13,
4794,212,28,26,2025-04-23,2025-04-23 22:00:00,2025-04-24 06:00:00,59.83,0.6,9,Unscheduled machine downtime.
4795,486,6,11,2025-08-18,2025-08-18 22:00:00,2025-08-19 06:00:00,10.11,0.26,0,Material shortage caused brief stoppage.
4796,372,4,67,2024-11-14,2024-11-14 06:00:00,2024-11-14 14:00:00,88.17,1.85,4,Material shortage caused brief stoppage.
4797,449,14,80,2025-03-31,2025-03-31 14:00:00,2025-03-31 22:00:00,114.08,2.97,1,Minor tooling adjustment required.
4798,33,21,48,2024-08-15,2024-08-15 22:00:00,2024-08-16 06:00:00,101.42,10.05,17,Quality hold pending inspection.
4799,41,20,31,2025-11-09,2025-11-09 22:00:00,2025-11-10 06:00:00,61.17,0.09,13,Operator changeover mid-shift.
4800,174,16,20,2025-05-08,2025-05-08 06:00:00,2025-05-08 14:00:00,40.97,0.91,4,Quality hold pending inspection.
4801,485,8,68,2025-09-28,2025-09-28 14:00:00,2025-09-28 22:00:00,122.89,1.45,2,
4802,499,9,20,2023-11-23,2023-11-23 06:00:00,2023-11-23 14:00:00,29.63,2.08,0,Operator changeover mid-shift.
4803,203,11,52,2023-04-27,2023-04-27 22:00:00,2023-04-28 06:00:00,25.25,0.71,18,Material shortage caused brief stoppage.
4804,443,8,20,2023-02-17,2023-02-17 06:00:00,2023-02-17 14:00:00,101.25,0.6,1,
4805,131,17,74,2025-09-28,2025-09-28 22:00:00,2025-09-29 06:00:00,111.35,2.84,18,Operator changeover mid-shift.
4806,260,20,37,2023-12-06,2023-12-06 22:00:00,2023-12-07 06:00:00,21.74,0.48,16,
4807,362,4,62,2024-12-17,2024-12-17 06:00:00,2024-12-17 14:00:00,134.51,3.44,1,
4808,21,10,46,2025-02-13,2025-02-13 14:00:00,2025-02-13 22:00:00,124.48,0.55,83,Operator changeover mid-shift.
4809,184,35,37,2025-10-01,2025-10-01 06:00:00,2025-10-01 14:00:00,142.51,0.12,8,
4810,433,4,56,2025-03-29,2025-03-29 22:00:00,2025-03-30 06:00:00,9.41,1.0,16,
4811,297,10,23,2025-11-25,2025-11-25 22:00:00,2025-11-26 06:00:00,52.79,0.64,1,
4812,498,20,67,2024-08-09,2024-08-09 14:00:00,2024-08-09 22:00:00,58.5,0.33,18,Material shortage caused brief stoppage.
4813,355,17,9,2024-10-09,2024-10-09 14:00:00,2024-10-09 22:00:00,23.46,2.02,2,Quality hold pending inspection.
4814,441,7,8,2024-01-12,2024-01-12 14:00:00,2024-01-12 22:00:00,103.29,2.0,16,Quality hold pending inspection.
4815,276,26,13,2024-07-17,2024-07-17 14:00:00,2024-07-17 22:00:00,65.25,0.37,5,Material shortage caused brief stoppage.
4816,180,19,41,2023-11-11,2023-11-11 06:00:00,2023-11-11 14:00:00,23.0,0.6,14,
4817,153,33,1,2024-02-29,2024-02-29 14:00:00,2024-02-29 22:00:00,29.58,0.32,7,
4818,251,14,70,2025-11-21,2025-11-21 06:00:00,2025-11-21 14:00:00,111.17,2.75,10,Quality hold pending inspection.
4819,454,1,5,2024-12-24,2024-12-24 14:00:00,2024-12-24 22:00:00,132.58,24.38,18,Material shortage caused brief stoppage.
4820,353,13,24,2025-02-08,2025-02-08 14:00:00,2025-02-08 22:00:00,133.42,0.13,3,
4821,379,23,9,2023-12-14,2023-12-14 14:00:00,2023-12-14 22:00:00,113.5,1.77,8,Material shortage caused brief stoppage.
4822,421,24,36,2025-08-24,2025-08-24 14:00:00,2025-08-24 22:00:00,90.17,2.31,13,Operator changeover mid-shift.
4823,7,35,19,2025-02-16,2025-02-16 22:00:00,2025-02-17 06:00:00,29.66,0.01,6,Minor tooling adjustment required.
4824,54,24,58,2025-09-28,2025-09-28 14:00:00,2025-09-28 22:00:00,44.14,4.98,218,Operator changeover mid-shift.
4825,61,10,24,2023-04-23,2023-04-23 06:00:00,2023-04-23 14:00:00,12.65,0.08,5,Unscheduled machine downtime.
4826,44,18,70,2024-01-18,2024-01-18 14:00:00,2024-01-18 22:00:00,36.96,0.97,6,Material shortage caused brief stoppage.
4827,440,11,55,2024-06-06,2024-06-06 06:00:00,2024-06-06 14:00:00,44.07,0.77,8,Quality hold pending inspection.
4828,330,16,23,2023-12-30,2023-12-30 22:00:00,2023-12-31 06:00:00,34.23,4.58,107,Unscheduled machine downtime.
4829,263,32,9,2024-06-06,2024-06-06 06:00:00,2024-06-06 14:00:00,23.11,0.02,4,Unscheduled machine downtime.
4830,424,8,49,2025-01-13,2025-01-13 06:00:00,2025-01-13 14:00:00,135.58,1.62,19,Minor tooling adjustment required.
4831,310,26,52,2023-03-18,2023-03-18 06:00:00,2023-03-18 14:00:00,108.11,0.04,19,Unscheduled machine downtime.
4832,53,9,61,2024-07-07,2024-07-07 06:00:00,2024-07-07 14:00:00,35.56,0.89,111,Material shortage caused brief stoppage.
4833,230,34,62,2025-08-02,2025-08-02 22:00:00,2025-08-03 06:00:00,103.6,0.94,3,Material shortage caused brief stoppage.
4834,13,23,18,2023-07-02,2023-07-02 06:00:00,2023-07-02 14:00:00,51.56,0.18,13,Quality hold pending inspection.
4835,491,35,12,2025-07-08,2025-07-08 06:00:00,2025-07-08 14:00:00,51.2,1.52,18,Unscheduled machine downtime.
4836,173,20,48,2025-05-29,2025-05-29 14:00:00,2025-05-29 22:00:00,80.8,1.32,11,Quality hold pending inspection.
4837,370,24,22,2024-11-05,2024-11-05 14:00:00,2024-11-05 22:00:00,110.14,0.92,2,Operator changeover mid-shift.
4838,48,12,6,2023-09-02,2023-09-02 06:00:00,2023-09-02 14:00:00,117.24,16.92,35,Quality hold pending inspection.
4839,307,32,29,2023-09-09,2023-09-09 06:00:00,2023-09-09 14:00:00,142.19,0.83,18,
4840,237,3,59,2024-08-03,2024-08-03 06:00:00,2024-08-03 14:00:00,111.48,1.11,11,
4841,183,1,20,2023-07-10,2023-07-10 06:00:00,2023-07-10 14:00:00,51.46,1.31,7,Operator changeover mid-shift.
4842,408,25,6,2025-02-24,2025-02-24 22:00:00,2025-02-25 06:00:00,103.36,2.17,108,Quality hold pending inspection.
4843,12,22,13,2024-07-03,2024-07-03 22:00:00,2024-07-04 06:00:00,138.66,0.89,7,Material shortage caused brief stoppage.
4844,328,3,29,2023-04-11,2023-04-11 06:00:00,2023-04-11 14:00:00,11.97,0.29,17,
4845,162,13,15,2024-12-10,2024-12-10 22:00:00,2024-12-11 06:00:00,107.62,0.57,4,Operator changeover mid-shift.
4846,61,3,67,2023-03-25,2023-03-25 22:00:00,2023-03-26 06:00:00,101.64,0.79,11,Minor tooling adjustment required.
4847,25,14,57,2025-06-15,2025-06-15 06:00:00,2025-06-15 14:00:00,81.88,0.6,1,Quality hold pending inspection.
4848,310,13,80,2023-03-09,2023-03-09 14:00:00,2023-03-09 22:00:00,104.66,0.45,68,
4849,90,9,30,2023-03-31,2023-03-31 22:00:00,2023-04-01 06:00:00,76.97,2.04,17,Quality hold pending inspection.
4850,402,4,29,2023-05-09,2023-05-09 14:00:00,2023-05-09 22:00:00,149.93,1.94,18,Unscheduled machine downtime.
4851,145,5,75,2023-07-23,2023-07-23 14:00:00,2023-07-23 22:00:00,107.7,1.29,225,Minor tooling adjustment required.
4852,63,4,62,2025-05-24,2025-05-24 14:00:00,2025-05-24 22:00:00,125.66,2.06,174,Operator changeover mid-shift.
4853,15,3,3,2024-06-03,2024-06-03 22:00:00,2024-06-04 06:00:00,68.89,0.88,9,Material shortage caused brief stoppage.
4854,389,34,47,2025-06-17,2025-06-17 06:00:00,2025-06-17 14:00:00,14.82,0.41,2,
4855,266,17,15,2025-08-06,2025-08-06 06:00:00,2025-08-06 14:00:00,42.8,0.03,19,Minor tooling adjustment required.
4856,462,31,4,2024-02-22,2024-02-22 22:00:00,2024-02-23 06:00:00,119.6,9.92,172,Material shortage caused brief stoppage.
4857,126,7,57,2023-03-24,2023-03-24 22:00:00,2023-03-25 06:00:00,38.15,1.08,82,Minor tooling adjustment required.
4858,20,14,14,2023-03-30,2023-03-30 06:00:00,2023-03-30 14:00:00,130.62,2.79,10,
4859,25,31,69,2025-06-03,2025-06-03 22:00:00,2025-06-04 06:00:00,97.28,2.05,117,
4860,471,24,50,2025-01-04,2025-01-04 22:00:00,2025-01-05 06:00:00,139.79,2.8,4,Unscheduled machine downtime.
4861,353,32,20,2025-02-20,2025-02-20 14:00:00,2025-02-20 22:00:00,144.74,1.88,15,Minor tooling adjustment required.
4862,351,13,55,2025-08-10,2025-08-10 06:00:00,2025-08-10 14:00:00,58.49,0.87,9,
4863,319,28,75,2023-04-08,2023-04-08 14:00:00,2023-04-08 22:00:00,49.89,0.5,13,Operator changeover mid-shift.
4864,146,19,77,2025-02-27,2025-02-27 06:00:00,2025-02-27 14:00:00,80.94,12.91,16,Material shortage caused brief stoppage.
4865,310,11,32,2023-03-09,2023-03-09 14:00:00,2023-03-09 22:00:00,62.5,0.86,15,Quality hold pending inspection.
4866,396,6,64,2024-07-01,2024-07-01 06:00:00,2024-07-01 14:00:00,67.19,0.7,0,Material shortage caused brief stoppage.
4867,125,14,64,2023-06-21,2023-06-21 06:00:00,2023-06-21 14:00:00,110.46,0.69,1,
4868,138,29,19,2025-12-01,2025-12-01 06:00:00,2025-12-01 14:00:00,58.83,0.3,2,Minor tooling adjustment required.
4869,56,33,50,2025-09-24,2025-09-24 06:00:00,2025-09-24 14:00:00,21.13,0.4,13,Minor tooling adjustment required.
4870,162,1,33,2024-12-04,2024-12-04 06:00:00,2024-12-04 14:00:00,16.36,0.16,16,
4871,190,20,25,2025-07-03,2025-07-03 14:00:00,2025-07-03 22:00:00,23.47,0.03,128,
4872,95,2,76,2023-09-26,2023-09-26 14:00:00,2023-09-26 22:00:00,37.9,0.56,18,
4873,237,25,73,2024-07-23,2024-07-23 22:00:00,2024-07-24 06:00:00,90.33,1.59,8,
4874,454,35,20,2024-12-21,2024-12-21 22:00:00,2024-12-22 06:00:00,142.39,4.16,19,Quality hold pending inspection.
4875,427,31,51,2024-09-13,2024-09-13 22:00:00,2024-09-14 06:00:00,124.49,2.0,5,
4876,171,12,14,2025-05-08,2025-05-08 14:00:00,2025-05-08 22:00:00,141.66,2.35,10,Material shortage caused brief stoppage.
4877,308,19,21,2023-05-27,2023-05-27 06:00:00,2023-05-27 14:00:00,145.09,2.66,4,Unscheduled machine downtime.
4878,33,33,53,2024-08-19,2024-08-19 22:00:00,2024-08-20 06:00:00,121.24,0.71,2,Quality hold pending inspection.
4879,174,35,28,2025-05-10,2025-05-10 14:00:00,2025-05-10 22:00:00,53.17,0.85,15,Operator changeover mid-shift.
4880,106,16,11,2023-12-10,2023-12-10 06:00:00,2023-12-10 14:00:00,148.34,19.95,7,Minor tooling adjustment required.
4881,104,12,39,2025-05-10,2025-05-10 22:00:00,2025-05-11 06:00:00,39.77,0.47,19,Operator changeover mid-shift.
4882,198,13,63,2024-07-16,2024-07-16 22:00:00,2024-07-17 06:00:00,76.04,0.12,10,Minor tooling adjustment required.
4883,400,11,8,2025-04-23,2025-04-23 22:00:00,2025-04-24 06:00:00,20.01,0.55,7,
4884,163,4,56,2024-09-25,2024-09-25 22:00:00,2024-09-26 06:00:00,17.87,0.31,9,Quality hold pending inspection.
4885,182,2,16,2024-06-01,2024-06-01 06:00:00,2024-06-01 14:00:00,24.65,0.11,70,Operator changeover mid-shift.
4886,20,8,40,2023-02-28,2023-02-28 06:00:00,2023-02-28 14:00:00,143.11,3.61,16,Material shortage caused brief stoppage.
4887,492,17,37,2024-04-24,2024-04-24 14:00:00,2024-04-24 22:00:00,33.17,0.16,0,Operator changeover mid-shift.
4888,304,22,22,2025-01-08,2025-01-08 14:00:00,2025-01-08 22:00:00,145.12,2.55,5,
4889,243,16,68,2024-11-07,2024-11-07 14:00:00,2024-11-07 22:00:00,110.45,2.69,1,
4890,491,5,36,2025-07-06,2025-07-06 06:00:00,2025-07-06 14:00:00,57.97,0.4,17,Unscheduled machine downtime.
4891,172,18,47,2024-05-28,2024-05-28 14:00:00,2024-05-28 22:00:00,48.3,1.13,16,Quality hold pending inspection.
4892,344,1,72,2024-08-23,2024-08-23 06:00:00,2024-08-23 14:00:00,45.53,3.45,10,
4893,431,33,6,2025-07-16,2025-07-16 22:00:00,2025-07-17 06:00:00,124.51,2.87,9,Material shortage caused brief stoppage.
4894,183,18,20,2023-07-25,2023-07-25 14:00:00,2023-07-25 22:00:00,6.65,0.17,18,Unscheduled machine downtime.
4895,94,35,76,2023-04-16,2023-04-16 14:00:00,2023-04-16 22:00:00,39.01,0.96,14,Minor tooling adjustment required.
4896,345,11,71,2023-03-11,2023-03-11 14:00:00,2023-03-11 22:00:00,143.88,3.68,5,Material shortage caused brief stoppage.
4897,304,25,54,2025-01-20,2025-01-20 22:00:00,2025-01-21 06:00:00,12.14,0.36,9,Operator changeover mid-shift.
4898,33,5,5,2024-08-17,2024-08-17 06:00:00,2024-08-17 14:00:00,143.01,0.8,5,Quality hold pending inspection.
4899,318,23,2,2024-03-03,2024-03-03 22:00:00,2024-03-04 06:00:00,47.2,0.56,12,Unscheduled machine downtime.
4900,133,6,47,2024-12-19,2024-12-19 22:00:00,2024-12-20 06:00:00,124.55,0.31,16,Quality hold pending inspection.
4901,315,5,73,2023-02-14,2023-02-14 14:00:00,2023-02-14 22:00:00,58.18,3.48,18,Unscheduled machine downtime.
4902,455,7,62,2025-09-20,2025-09-20 06:00:00,2025-09-20 14:00:00,67.65,0.07,34,Material shortage caused brief stoppage.
4903,497,25,52,2023-06-14,2023-06-14 06:00:00,2023-06-14 14:00:00,94.84,1.04,11,Quality hold pending inspection.
4904,351,15,68,2025-08-18,2025-08-18 14:00:00,2025-08-18 22:00:00,132.52,17.66,2,Unscheduled machine downtime.
4905,98,21,26,2023-09-13,2023-09-13 06:00:00,2023-09-13 14:00:00,15.33,0.01,16,Minor tooling adjustment required.
4906,135,22,65,2025-10-26,2025-10-26 14:00:00,2025-10-26 22:00:00,16.77,1.26,34,
4907,243,8,45,2024-11-14,2024-11-14 22:00:00,2024-11-15 06:00:00,52.51,1.02,11,
4908,398,23,7,2025-09-21,2025-09-21 22:00:00,2025-09-22 06:00:00,125.08,2.29,6,
4909,86,4,63,2024-07-17,2024-07-17 22:00:00,2024-07-18 06:00:00,85.88,1.8,2,Quality hold pending inspection.
4910,214,9,69,2023-08-17,2023-08-17 22:00:00,2023-08-18 06:00:00,138.25,0.07,63,
4911,329,32,31,2023-07-07,2023-07-07 06:00:00,2023-07-07 14:00:00,97.55,2.21,4,Unscheduled machine downtime.
4912,279,10,67,2023-01-12,2023-01-12 14:00:00,2023-01-12 22:00:00,147.88,3.74,12,
4913,369,34,56,2023-07-25,2023-07-25 22:00:00,2023-07-26 06:00:00,107.82,13.94,49,
4914,171,1,73,2025-04-23,2025-04-23 06:00:00,2025-04-23 14:00:00,5.49,0.73,15,
4915,321,11,69,2025-04-17,2025-04-17 06:00:00,2025-04-17 14:00:00,135.93,22.45,11,Minor tooling adjustment required.
4916,253,2,20,2025-10-28,2025-10-28 06:00:00,2025-10-28 14:00:00,92.76,0.58,10,Quality hold pending inspection.
4917,496,15,59,2024-04-18,2024-04-18 14:00:00,2024-04-18 22:00:00,107.53,2.54,4,Minor tooling adjustment required.
4918,176,19,33,2024-11-19,2024-11-19 22:00:00,2024-11-20 06:00:00,16.62,0.2,238,
4919,133,22,77,2024-12-05,2024-12-05 06:00:00,2024-12-05 14:00:00,8.11,0.09,1,Material shortage caused brief stoppage.
4920,298,7,76,2025-09-12,2025-09-12 22:00:00,2025-09-13 06:00:00,133.68,3.26,14,
4921,69,10,70,2024-08-11,2024-08-11 22:00:00,2024-08-12 06:00:00,34.92,0.67,11,Unscheduled machine downtime.
4922,378,31,36,2024-04-14,2024-04-14 06:00:00,2024-04-14 14:00:00,140.35,0.43,67,Material shortage caused brief stoppage.
4923,27,3,51,2023-04-21,2023-04-21 22:00:00,2023-04-22 06:00:00,40.63,0.26,179,Quality hold pending inspection.
4924,431,30,6,2025-08-01,2025-08-01 06:00:00,2025-08-01 14:00:00,54.25,0.07,15,Minor tooling adjustment required.
4925,317,25,72,2023-09-02,2023-09-02 22:00:00,2023-09-03 06:00:00,36.85,0.11,8,Quality hold pending inspection.
