ProductionLogID,ProductionOrderID,MachineID,OperatorID,LogDate,ShiftStartTime,ShiftEndTime,UnitsProduced,UnitsScrapped,DowntimeMinutes,Notes,ProductionDurationHours,DowntimeFlag,MachineUtilizationRate,ScrapRate
3839,429,13,19,2025-05-19,2025-05-19 22:00:00,2025-05-20 06:00:00,86.35,2.13,19,Quality hold pending inspection.,8.0,0,0.9604,0.0241
3840,204,27,65,2025-11-16,2025-11-16 06:00:00,2025-11-16 14:00:00,138.57,1.27,6,Unscheduled machine downtime.,8.0,0,0.9875,0.0091
3841,127,20,6,2023-11-25,2023-11-25 14:00:00,2023-11-25 22:00:00,7.51,0.06,6,None,8.0,0,0.9875,0.0079
3842,354,26,55,2024-09-08,2024-09-08 06:00:00,2024-09-08 14:00:00,85.87,0.3,2,Material shortage caused brief stoppage.,8.0,0,0.9958,0.0035
3843,415,1,21,2023-09-22,2023-09-22 14:00:00,2023-09-22 22:00:00,56.76,0.54,17,Material shortage caused brief stoppage.,8.0,0,0.9646,0.0094
3844,323,18,46,2023-04-17,2023-04-17 14:00:00,2023-04-17 22:00:00,126.12,22.5,16,None,8.0,0,0.9667,0.1514
3845,65,5,65,2024-09-29,2024-09-29 14:00:00,2024-09-29 22:00:00,94.61,2.02,4,Minor tooling adjustment required.,8.0,0,0.9917,0.0209
3846,128,29,17,2024-02-05,2024-02-05 14:00:00,2024-02-05 22:00:00,130.8,3.55,16,Minor tooling adjustment required.,8.0,0,0.9667,0.0264
3847,418,17,68,2024-04-01,2024-04-01 22:00:00,2024-04-02 06:00:00,77.4,1.5,14,None,8.0,0,0.9708,0.019
3848,245,26,30,2024-05-19,2024-05-19 22:00:00,2024-05-20 06:00:00,24.94,0.18,5,None,8.0,0,0.9896,0.0072
3849,156,34,43,2024-06-07,2024-06-07 06:00:00,2024-06-07 14:00:00,37.0,0.9,17,None,8.0,0,0.9646,0.0237
3850,200,8,20,2023-06-29,2023-06-29 06:00:00,2023-06-29 14:00:00,45.02,1.28,1,Material shortage caused brief stoppage.,8.0,0,0.9979,0.0276
3851,118,34,15,2025-02-17,2025-02-17 22:00:00,2025-02-18 06:00:00,69.56,0.6,3,Unscheduled machine downtime.,8.0,0,0.9938,0.0086
3852,311,13,20,2025-02-15,2025-02-15 22:00:00,2025-02-16 06:00:00,14.06,0.03,4,Material shortage caused brief stoppage.,8.0,0,0.9917,0.0021
3853,472,13,15,2025-05-26,2025-05-26 22:00:00,2025-05-27 06:00:00,20.49,0.33,53,None,8.0,1,0.8896,0.0159
3854,165,12,74,2024-12-25,2024-12-25 14:00:00,2024-12-25 22:00:00,100.55,1.34,7,Operator changeover mid-shift.,8.0,0,0.9854,0.0132
3855,280,32,17,2025-08-10,2025-08-10 14:00:00,2025-08-10 22:00:00,19.78,0.14,13,Quality hold pending inspection.,8.0,0,0.9729,0.007
3856,87,2,63,2024-06-24,2024-06-24 14:00:00,2024-06-24 22:00:00,47.28,0.6,237,None,8.0,1,0.5062,0.0125
3857,266,2,77,2025-08-07,2025-08-07 22:00:00,2025-08-08 06:00:00,25.74,3.18,19,Quality hold pending inspection.,8.0,0,0.9604,0.11
3858,440,21,9,2024-06-05,2024-06-05 22:00:00,2024-06-06 06:00:00,123.34,2.51,69,Minor tooling adjustment required.,8.0,1,0.8562,0.0199
3859,491,2,73,2025-07-05,2025-07-05 22:00:00,2025-07-06 06:00:00,8.42,0.25,2,Quality hold pending inspection.,8.0,0,0.9958,0.0288
3860,59,14,71,2025-04-16,2025-04-16 22:00:00,2025-04-17 06:00:00,107.0,3.12,4,Material shortage caused brief stoppage.,8.0,0,0.9917,0.0283
3861,310,13,33,2023-03-20,2023-03-20 22:00:00,2023-03-21 06:00:00,18.39,0.44,1,Minor tooling adjustment required.,8.0,0,0.9979,0.0234
3862,165,19,78,2025-01-11,2025-01-11 22:00:00,2025-01-12 06:00:00,120.02,0.54,88,Quality hold pending inspection.,8.0,1,0.8167,0.0045
3863,340,31,60,2023-07-07,2023-07-07 22:00:00,2023-07-08 06:00:00,33.34,0.7,5,None,8.0,0,0.9896,0.0206
3864,109,19,72,2025-11-22,2025-11-22 06:00:00,2025-11-22 14:00:00,37.53,0.14,10,Minor tooling adjustment required.,8.0,0,0.9792,0.0037
3865,74,31,49,2025-03-02,2025-03-02 14:00:00,2025-03-02 22:00:00,24.62,0.31,76,Material shortage caused brief stoppage.,8.0,1,0.8417,0.0124
3866,173,20,51,2025-05-29,2025-05-29 14:00:00,2025-05-29 22:00:00,84.44,0.36,14,Unscheduled machine downtime.,8.0,0,0.9708,0.0042
3867,227,33,51,2025-04-22,2025-04-22 22:00:00,2025-04-23 06:00:00,127.61,16.33,13,Minor tooling adjustment required.,8.0,0,0.9729,0.1135
3868,137,10,79,2025-08-30,2025-08-30 22:00:00,2025-08-31 06:00:00,34.88,5.6,8,None,8.0,0,0.9833,0.1383
3869,313,4,39,2023-07-21,2023-07-21 14:00:00,2023-07-21 22:00:00,68.78,0.7,13,Operator changeover mid-shift.,8.0,0,0.9729,0.0101
3870,408,10,60,2025-03-05,2025-03-05 06:00:00,2025-03-05 14:00:00,146.07,23.21,3,Minor tooling adjustment required.,8.0,0,0.9938,0.1371
3871,349,19,64,2025-03-22,2025-03-22 22:00:00,2025-03-23 06:00:00,73.62,1.59,2,None,8.0,0,0.9958,0.0211
3872,158,22,31,2024-11-30,2024-11-30 22:00:00,2024-12-01 06:00:00,83.5,0.32,19,Material shortage caused brief stoppage.,8.0,0,0.9604,0.0038
3873,340,26,54,2023-06-18,2023-06-18 06:00:00,2023-06-18 14:00:00,106.59,2.99,4,Material shortage caused brief stoppage.,8.0,0,0.9917,0.0273
3874,228,1,59,2024-01-29,2024-01-29 22:00:00,2024-01-30 06:00:00,88.99,2.26,6,Minor tooling adjustment required.,8.0,0,0.9875,0.0248
3875,241,18,26,2024-02-08,2024-02-08 14:00:00,2024-02-08 22:00:00,112.25,2.57,17,Material shortage caused brief stoppage.,8.0,0,0.9646,0.0224
3876,257,3,3,2025-01-25,2025-01-25 22:00:00,2025-01-26 06:00:00,82.48,1.75,19,None,8.0,0,0.9604,0.0208
3877,450,4,77,2024-02-25,2024-02-25 22:00:00,2024-02-26 06:00:00,92.23,2.57,2,Operator changeover mid-shift.,8.0,0,0.9958,0.0271
3878,168,3,37,2024-12-17,2024-12-17 22:00:00,2024-12-18 06:00:00,125.73,2.14,15,None,8.0,0,0.9688,0.0167
3879,370,33,42,2024-11-04,2024-11-04 14:00:00,2024-11-04 22:00:00,31.67,0.45,11,None,8.0,0,0.9771,0.014
3880,454,23,63,2024-12-23,2024-12-23 06:00:00,2024-12-23 14:00:00,59.71,1.58,6,Quality hold pending inspection.,8.0,0,0.9875,0.0258
3881,80,30,80,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,94.56,0.06,18,None,8.0,0,0.9625,0.0006
3882,332,16,53,2024-09-29,2024-09-29 22:00:00,2024-09-30 06:00:00,58.97,0.28,18,None,8.0,0,0.9625,0.0047
3883,222,26,77,2023-03-23,2023-03-23 22:00:00,2023-03-24 06:00:00,18.78,0.15,7,Minor tooling adjustment required.,8.0,0,0.9854,0.0079
3884,456,9,10,2024-11-07,2024-11-07 22:00:00,2024-11-08 06:00:00,32.33,0.18,1,Operator changeover mid-shift.,8.0,0,0.9979,0.0055
3885,44,22,67,2024-01-14,2024-01-14 22:00:00,2024-01-15 06:00:00,61.86,0.35,1,None,8.0,0,0.9979,0.0056
3886,142,29,69,2023-09-04,2023-09-04 22:00:00,2023-09-05 06:00:00,124.53,11.22,6,None,8.0,0,0.9875,0.0827
3887,433,35,32,2025-03-25,2025-03-25 06:00:00,2025-03-25 14:00:00,134.61,8.28,16,None,8.0,0,0.9667,0.0579
3888,29,24,31,2023-04-25,2023-04-25 14:00:00,2023-04-25 22:00:00,21.66,1.98,4,Quality hold pending inspection.,8.0,0,0.9917,0.0838
3889,442,11,21,2023-04-04,2023-04-04 14:00:00,2023-04-04 22:00:00,44.95,0.15,15,Quality hold pending inspection.,8.0,0,0.9688,0.0033
3890,206,16,56,2025-08-05,2025-08-05 06:00:00,2025-08-05 14:00:00,5.23,0.11,44,None,8.0,1,0.9083,0.0206
3891,201,18,29,2025-05-19,2025-05-19 14:00:00,2025-05-19 22:00:00,132.2,2.66,4,Minor tooling adjustment required.,8.0,0,0.9917,0.0197
3892,418,35,67,2024-04-14,2024-04-14 14:00:00,2024-04-14 22:00:00,71.94,1.44,180,Unscheduled machine downtime.,8.0,1,0.625,0.0196
3893,183,9,49,2023-07-22,2023-07-22 22:00:00,2023-07-23 06:00:00,107.78,2.58,14,None,8.0,0,0.9708,0.0234
3894,249,29,27,2024-02-19,2024-02-19 22:00:00,2024-02-20 06:00:00,16.85,0.04,10,None,8.0,0,0.9792,0.0024
3895,347,3,31,2024-03-09,2024-03-09 14:00:00,2024-03-09 22:00:00,32.81,0.83,16,None,8.0,0,0.9667,0.0247
3896,217,29,48,2024-06-14,2024-06-14 22:00:00,2024-06-15 06:00:00,130.93,0.17,157,Unscheduled machine downtime.,8.0,1,0.6729,0.0013
3897,500,9,5,2023-10-14,2023-10-14 06:00:00,2023-10-14 14:00:00,114.76,8.55,5,Unscheduled machine downtime.,8.0,0,0.9896,0.0693
3898,431,32,60,2025-08-05,2025-08-05 22:00:00,2025-08-06 06:00:00,140.3,2.79,11,None,8.0,0,0.9771,0.0195
3899,262,17,77,2023-09-24,2023-09-24 14:00:00,2023-09-24 22:00:00,13.79,1.51,15,Material shortage caused brief stoppage.,8.0,0,0.9688,0.0987
3900,133,14,16,2024-12-18,2024-12-18 06:00:00,2024-12-18 14:00:00,97.12,2.31,215,None,8.0,1,0.5521,0.0232
3901,35,31,32,2025-10-30,2025-10-30 22:00:00,2025-10-31 06:00:00,65.75,0.87,9,None,8.0,0,0.9812,0.0131
3902,419,29,45,2024-07-11,2024-07-11 22:00:00,2024-07-12 06:00:00,7.56,0.17,13,Operator changeover mid-shift.,8.0,0,0.9729,0.022
3903,381,26,62,2023-01-24,2023-01-24 06:00:00,2023-01-24 14:00:00,35.96,3.89,7,None,8.0,0,0.9854,0.0976
3904,138,28,76,2025-12-12,2025-12-12 22:00:00,2025-12-13 06:00:00,119.59,13.42,6,Quality hold pending inspection.,8.0,0,0.9875,0.1009
3905,447,34,51,2025-08-10,2025-08-10 14:00:00,2025-08-10 22:00:00,49.35,1.27,215,Unscheduled machine downtime.,8.0,1,0.5521,0.0251
3906,129,9,17,2023-08-17,2023-08-17 22:00:00,2023-08-18 06:00:00,50.32,4.31,15,Minor tooling adjustment required.,8.0,0,0.9688,0.0789
3907,460,34,43,2023-07-18,2023-07-18 06:00:00,2023-07-18 14:00:00,84.75,1.16,10,Minor tooling adjustment required.,8.0,0,0.9792,0.0135
3908,281,32,5,2023-03-04,2023-03-04 22:00:00,2023-03-05 06:00:00,7.25,0.04,11,Unscheduled machine downtime.,8.0,0,0.9771,0.0055
3909,482,33,8,2023-12-26,2023-12-26 14:00:00,2023-12-26 22:00:00,137.25,3.41,148,None,8.0,1,0.6917,0.0242
3910,416,29,23,2023-10-11,2023-10-11 14:00:00,2023-10-11 22:00:00,53.5,0.09,6,Minor tooling adjustment required.,8.0,0,0.9875,0.0017
3911,126,29,71,2023-02-23,2023-02-23 06:00:00,2023-02-23 14:00:00,27.73,0.27,183,None,8.0,1,0.6188,0.0096
3912,263,33,60,2024-06-30,2024-06-30 06:00:00,2024-06-30 14:00:00,42.5,7.71,15,None,8.0,0,0.9688,0.1536
3913,103,34,6,2024-08-28,2024-08-28 14:00:00,2024-08-28 22:00:00,84.1,0.59,45,Quality hold pending inspection.,8.0,1,0.9062,0.007
3914,463,15,38,2023-05-27,2023-05-27 22:00:00,2023-05-28 06:00:00,58.99,0.83,33,Unscheduled machine downtime.,8.0,1,0.9312,0.0139
3915,97,21,76,2025-03-19,2025-03-19 06:00:00,2025-03-19 14:00:00,64.81,0.37,15,Operator changeover mid-shift.,8.0,0,0.9688,0.0057
3916,283,26,65,2025-03-24,2025-03-24 22:00:00,2025-03-25 06:00:00,51.88,0.18,158,Minor tooling adjustment required.,8.0,1,0.6708,0.0035
3917,279,23,6,2023-01-22,2023-01-22 06:00:00,2023-01-22 14:00:00,123.5,0.43,147,Unscheduled machine downtime.,8.0,1,0.6938,0.0035
3918,81,27,53,2025-09-24,2025-09-24 22:00:00,2025-09-25 06:00:00,69.66,0.69,15,Quality hold pending inspection.,8.0,0,0.9688,0.0098
3919,196,2,52,2023-03-02,2023-03-02 14:00:00,2023-03-02 22:00:00,98.32,1.4,5,None,8.0,0,0.9896,0.014
3920,6,14,4,2023-09-28,2023-09-28 22:00:00,2023-09-29 06:00:00,10.67,0.27,237,Minor tooling adjustment required.,8.0,1,0.5062,0.0247
3921,240,2,56,2023-07-14,2023-07-14 06:00:00,2023-07-14 14:00:00,25.58,0.49,18,Minor tooling adjustment required.,8.0,0,0.9625,0.0188
3922,315,18,71,2023-02-05,2023-02-05 22:00:00,2023-02-06 06:00:00,31.16,0.71,15,Material shortage caused brief stoppage.,8.0,0,0.9688,0.0223
3923,29,15,32,2023-04-18,2023-04-18 06:00:00,2023-04-18 14:00:00,145.56,1.4,18,Minor tooling adjustment required.,8.0,0,0.9625,0.0095
3924,243,18,22,2024-11-21,2024-11-21 14:00:00,2024-11-21 22:00:00,141.5,3.89,6,Material shortage caused brief stoppage.,8.0,0,0.9875,0.0268
3925,88,6,57,2023-08-20,2023-08-20 14:00:00,2023-08-20 22:00:00,61.86,0.01,9,Quality hold pending inspection.,8.0,0,0.9812,0.0002
3926,450,26,43,2024-02-17,2024-02-17 14:00:00,2024-02-17 22:00:00,129.68,0.12,3,Material shortage caused brief stoppage.,8.0,0,0.9938,0.0009
3927,210,35,11,2025-02-20,2025-02-20 06:00:00,2025-02-20 14:00:00,11.62,0.04,3,Operator changeover mid-shift.,8.0,0,0.9938,0.0034
3928,169,16,49,2023-02-17,2023-02-17 14:00:00,2023-02-17 22:00:00,42.11,1.16,18,None,8.0,0,0.9625,0.0268
3929,183,29,78,2023-07-08,2023-07-08 14:00:00,2023-07-08 22:00:00,23.79,0.03,4,Unscheduled machine downtime.,8.0,0,0.9917,0.0013
3930,47,19,74,2025-10-29,2025-10-29 14:00:00,2025-10-29 22:00:00,50.22,0.09,11,Unscheduled machine downtime.,8.0,0,0.9771,0.0018
3931,78,25,11,2025-06-29,2025-06-29 14:00:00,2025-06-29 22:00:00,21.58,0.54,113,Operator changeover mid-shift.,8.0,1,0.7646,0.0244
3932,180,12,52,2023-11-14,2023-11-14 06:00:00,2023-11-14 14:00:00,147.62,22.63,47,Operator changeover mid-shift.,8.0,1,0.9021,0.1329
3933,130,22,10,2023-02-24,2023-02-24 22:00:00,2023-02-25 06:00:00,68.52,1.25,9,Quality hold pending inspection.,8.0,0,0.9812,0.0179
3934,221,9,51,2023-06-29,2023-06-29 22:00:00,2023-06-30 06:00:00,77.94,0.77,16,Operator changeover mid-shift.,8.0,0,0.9667,0.0098
3935,458,1,41,2023-05-16,2023-05-16 14:00:00,2023-05-16 22:00:00,122.62,2.9,9,Quality hold pending inspection.,8.0,0,0.9812,0.0231
3936,2,31,65,2025-05-11,2025-05-11 06:00:00,2025-05-11 14:00:00,25.4,0.01,13,Quality hold pending inspection.,8.0,0,0.9729,0.0004
3937,210,20,24,2025-02-14,2025-02-14 06:00:00,2025-02-14 14:00:00,40.17,0.6,11,Minor tooling adjustment required.,8.0,0,0.9771,0.0147
3938,104,33,31,2025-05-06,2025-05-06 22:00:00,2025-05-07 06:00:00,21.03,0.32,14,Unscheduled machine downtime.,8.0,0,0.9708,0.015
3939,224,14,61,2024-04-06,2024-04-06 22:00:00,2024-04-07 06:00:00,11.76,0.16,4,None,8.0,0,0.9917,0.0134
3940,45,10,1,2024-02-07,2024-02-07 22:00:00,2024-02-08 06:00:00,53.75,0.36,11,Operator changeover mid-shift.,8.0,0,0.9771,0.0067
3941,2,2,78,2025-05-09,2025-05-09 14:00:00,2025-05-09 22:00:00,143.79,4.06,18,Operator changeover mid-shift.,8.0,0,0.9625,0.0275
3942,399,12,27,2024-11-21,2024-11-21 22:00:00,2024-11-22 06:00:00,71.22,0.15,12,None,8.0,0,0.975,0.0021
3943,34,19,70,2025-11-16,2025-11-16 06:00:00,2025-11-16 14:00:00,145.71,2.5,56,None,8.0,1,0.8833,0.0169
3944,216,6,18,2023-03-04,2023-03-04 14:00:00,2023-03-04 22:00:00,5.96,0.14,8,Quality hold pending inspection.,8.0,0,0.9833,0.023
3945,284,18,66,2025-06-01,2025-06-01 06:00:00,2025-06-01 14:00:00,117.08,11.18,19,None,8.0,0,0.9604,0.0872
3946,329,31,13,2023-07-11,2023-07-11 14:00:00,2023-07-11 22:00:00,94.36,16.49,12,Material shortage caused brief stoppage.,8.0,0,0.975,0.1488
3947,411,31,4,2024-01-26,2024-01-26 06:00:00,2024-01-26 14:00:00,139.95,26.39,16,None,8.0,0,0.9667,0.1587
3948,101,23,22,2024-09-10,2024-09-10 22:00:00,2024-09-11 06:00:00,35.13,1.02,7,Quality hold pending inspection.,8.0,0,0.9854,0.0282
3949,472,22,4,2025-05-12,2025-05-12 14:00:00,2025-05-12 22:00:00,45.77,0.52,201,None,8.0,1,0.5812,0.0112
3950,238,16,28,2025-03-19,2025-03-19 14:00:00,2025-03-19 22:00:00,135.36,0.12,2,Minor tooling adjustment required.,8.0,0,0.9958,0.0009
3951,87,27,80,2024-06-21,2024-06-21 14:00:00,2024-06-21 22:00:00,17.86,0.39,9,None,8.0,0,0.9812,0.0214
3952,499,7,68,2023-11-21,2023-11-21 06:00:00,2023-11-21 14:00:00,65.19,1.12,12,Minor tooling adjustment required.,8.0,0,0.975,0.0169
3953,117,18,20,2025-07-23,2025-07-23 22:00:00,2025-07-24 06:00:00,39.1,3.95,2,Quality hold pending inspection.,8.0,0,0.9958,0.0918
3954,261,6,54,2024-04-04,2024-04-04 22:00:00,2024-04-05 06:00:00,110.45,3.13,11,Material shortage caused brief stoppage.,8.0,0,0.9771,0.0276
3955,183,28,15,2023-07-11,2023-07-11 14:00:00,2023-07-11 22:00:00,131.67,3.03,11,Material shortage caused brief stoppage.,8.0,0,0.9771,0.0225
3956,56,4,12,2025-09-19,2025-09-19 22:00:00,2025-09-20 06:00:00,97.78,1.7,182,Minor tooling adjustment required.,8.0,1,0.6208,0.0171
3957,251,24,69,2025-11-15,2025-11-15 06:00:00,2025-11-15 14:00:00,145.57,3.21,76,Quality hold pending inspection.,8.0,1,0.8417,0.0216
3958,41,7,40,2025-10-21,2025-10-21 14:00:00,2025-10-21 22:00:00,106.95,2.17,6,None,8.0,0,0.9875,0.0199
3959,87,20,13,2024-06-24,2024-06-24 14:00:00,2024-06-24 22:00:00,146.62,2.34,16,None,8.0,0,0.9667,0.0157
3960,300,29,41,2023-10-26,2023-10-26 22:00:00,2023-10-27 06:00:00,86.36,13.84,7,Operator changeover mid-shift.,8.0,0,0.9854,0.1381
3961,259,20,19,2025-09-29,2025-09-29 22:00:00,2025-09-30 06:00:00,23.86,0.23,15,None,8.0,0,0.9688,0.0095
3962,210,12,35,2025-02-12,2025-02-12 06:00:00,2025-02-12 14:00:00,45.96,1.29,32,Material shortage caused brief stoppage.,8.0,1,0.9333,0.0273
3963,137,21,34,2025-09-05,2025-09-05 22:00:00,2025-09-06 06:00:00,75.36,1.3,14,None,8.0,0,0.9708,0.017
3964,15,28,3,2024-06-22,2024-06-22 22:00:00,2024-06-23 06:00:00,82.15,0.97,104,Quality hold pending inspection.,8.0,1,0.7833,0.0117
3965,259,33,25,2025-09-26,2025-09-26 22:00:00,2025-09-27 06:00:00,10.83,0.11,9,Minor tooling adjustment required.,8.0,0,0.9812,0.0101
3966,295,11,66,2025-08-29,2025-08-29 14:00:00,2025-08-29 22:00:00,51.26,4.97,12,None,8.0,0,0.975,0.0884
3967,45,27,21,2024-02-01,2024-02-01 06:00:00,2024-02-01 14:00:00,55.77,0.86,7,Minor tooling adjustment required.,8.0,0,0.9854,0.0152
3968,280,33,68,2025-08-14,2025-08-14 06:00:00,2025-08-14 14:00:00,108.1,1.21,8,Quality hold pending inspection.,8.0,0,0.9833,0.0111
3969,229,32,26,2023-07-14,2023-07-14 22:00:00,2023-07-15 06:00:00,97.55,0.72,18,None,8.0,0,0.9625,0.0073
3970,498,15,45,2024-08-08,2024-08-08 06:00:00,2024-08-08 14:00:00,144.38,1.29,13,Quality hold pending inspection.,8.0,0,0.9729,0.0089
3971,133,22,4,2024-12-05,2024-12-05 22:00:00,2024-12-06 06:00:00,135.76,12.76,176,Minor tooling adjustment required.,8.0,1,0.6333,0.0859
3972,448,33,52,2024-04-16,2024-04-16 22:00:00,2024-04-17 06:00:00,24.04,0.56,16,Minor tooling adjustment required.,8.0,0,0.9667,0.0228
3973,2,30,38,2025-06-04,2025-06-04 06:00:00,2025-06-04 14:00:00,57.5,0.63,4,None,8.0,0,0.9917,0.0108
3974,305,34,51,2024-08-26,2024-08-26 22:00:00,2024-08-27 06:00:00,26.52,0.43,5,Operator changeover mid-shift.,8.0,0,0.9896,0.016
3975,123,34,27,2024-04-14,2024-04-14 22:00:00,2024-04-15 06:00:00,32.94,0.23,4,Operator changeover mid-shift.,8.0,0,0.9917,0.0069
3976,244,13,32,2023-02-16,2023-02-16 22:00:00,2023-02-17 06:00:00,145.92,0.15,6,None,8.0,0,0.9875,0.001
3977,127,18,50,2023-11-26,2023-11-26 22:00:00,2023-11-27 06:00:00,146.48,1.01,0,Quality hold pending inspection.,8.0,0,1.0,0.0068
3978,395,32,49,2024-12-12,2024-12-12 06:00:00,2024-12-12 14:00:00,48.42,0.98,18,None,8.0,0,0.9625,0.0198
3979,328,17,72,2023-04-17,2023-04-17 06:00:00,2023-04-17 14:00:00,13.06,1.57,7,None,8.0,0,0.9854,0.1073
3980,101,13,2,2024-09-12,2024-09-12 14:00:00,2024-09-12 22:00:00,56.25,5.05,12,Operator changeover mid-shift.,8.0,0,0.975,0.0824
3981,317,16,41,2023-09-11,2023-09-11 06:00:00,2023-09-11 14:00:00,81.99,1.11,14,Unscheduled machine downtime.,8.0,0,0.9708,0.0134
3982,194,25,58,2025-07-01,2025-07-01 06:00:00,2025-07-01 14:00:00,59.88,1.69,81,None,8.0,1,0.8312,0.0274
3983,27,8,19,2023-04-24,2023-04-24 14:00:00,2023-04-24 22:00:00,59.31,1.61,11,None,8.0,0,0.9771,0.0264
3984,483,34,3,2024-01-18,2024-01-18 22:00:00,2024-01-19 06:00:00,73.11,2.12,13,Minor tooling adjustment required.,8.0,0,0.9729,0.0282
3985,339,5,2,2024-11-18,2024-11-18 06:00:00,2024-11-18 14:00:00,11.72,0.28,18,None,8.0,0,0.9625,0.0233
3986,435,33,72,2025-09-18,2025-09-18 06:00:00,2025-09-18 14:00:00,75.37,0.7,159,None,8.0,1,0.6688,0.0092
3987,287,25,53,2023-01-31,2023-01-31 06:00:00,2023-01-31 14:00:00,28.1,0.76,12,None,8.0,0,0.975,0.0263
3988,311,7,22,2025-01-22,2025-01-22 06:00:00,2025-01-22 14:00:00,30.34,0.2,11,None,8.0,0,0.9771,0.0065
3989,206,24,45,2025-07-28,2025-07-28 14:00:00,2025-07-28 22:00:00,117.24,2.4,9,Minor tooling adjustment required.,8.0,0,0.9812,0.0201
3990,478,14,42,2024-03-30,2024-03-30 14:00:00,2024-03-30 22:00:00,21.77,0.64,110,Quality hold pending inspection.,8.0,1,0.7708,0.0286
3991,306,33,64,2024-10-01,2024-10-01 22:00:00,2024-10-02 06:00:00,39.6,0.05,6,Minor tooling adjustment required.,8.0,0,0.9875,0.0013
3992,154,35,80,2024-01-03,2024-01-03 14:00:00,2024-01-03 22:00:00,39.62,0.88,3,Minor tooling adjustment required.,8.0,0,0.9938,0.0217
3993,315,9,15,2023-02-05,2023-02-05 14:00:00,2023-02-05 22:00:00,47.6,0.95,180,Material shortage caused brief stoppage.,8.0,1,0.625,0.0196
3994,447,13,71,2025-08-12,2025-08-12 14:00:00,2025-08-12 22:00:00,111.96,7.9,17,Operator changeover mid-shift.,8.0,0,0.9646,0.0659
3995,302,3,32,2025-05-04,2025-05-04 06:00:00,2025-05-04 14:00:00,133.99,1.36,80,Unscheduled machine downtime.,8.0,1,0.8333,0.01
3996,379,10,67,2023-12-25,2023-12-25 14:00:00,2023-12-25 22:00:00,111.51,16.41,5,Unscheduled machine downtime.,8.0,0,0.9896,0.1283
3997,315,9,16,2023-02-13,2023-02-13 14:00:00,2023-02-13 22:00:00,110.38,0.46,16,None,8.0,0,0.9667,0.0042
3998,414,33,45,2025-01-10,2025-01-10 14:00:00,2025-01-10 22:00:00,44.15,3.5,1,Operator changeover mid-shift.,8.0,0,0.9979,0.0735
3999,62,2,38,2023-11-26,2023-11-26 22:00:00,2023-11-27 06:00:00,137.93,2.31,13,None,8.0,0,0.9729,0.0165
4000,403,1,20,2023-04-17,2023-04-17 22:00:00,2023-04-18 06:00:00,92.04,1.55,93,None,8.0,1,0.8062,0.0166
4001,50,35,11,2024-09-27,2024-09-27 06:00:00,2024-09-27 14:00:00,75.73,6.67,11,Material shortage caused brief stoppage.,8.0,0,0.9771,0.0809
4002,19,18,71,2024-01-01,2024-01-01 06:00:00,2024-01-01 14:00:00,145.64,3.29,39,Minor tooling adjustment required.,8.0,1,0.9188,0.0221
4003,34,3,63,2025-11-09,2025-11-09 06:00:00,2025-11-09 14:00:00,8.6,0.07,13,None,8.0,0,0.9729,0.0081
4004,451,32,32,2024-03-16,2024-03-16 14:00:00,2024-03-16 22:00:00,69.13,1.12,5,Quality hold pending inspection.,8.0,0,0.9896,0.0159
4005,246,33,58,2023-01-17,2023-01-17 06:00:00,2023-01-17 14:00:00,74.23,1.06,16,None,8.0,0,0.9667,0.0141
4006,144,26,10,2023-02-14,2023-02-14 22:00:00,2023-02-15 06:00:00,97.86,0.21,1,Material shortage caused brief stoppage.,8.0,0,0.9979,0.0021
4007,126,12,23,2023-03-24,2023-03-24 22:00:00,2023-03-25 06:00:00,62.34,10.43,7,None,8.0,0,0.9854,0.1433
4008,102,20,37,2024-03-26,2024-03-26 14:00:00,2024-03-26 22:00:00,75.41,2.22,11,None,8.0,0,0.9771,0.0286
4009,278,32,22,2023-10-20,2023-10-20 06:00:00,2023-10-20 14:00:00,46.18,1.08,3,Quality hold pending inspection.,8.0,0,0.9938,0.0229
4010,363,16,13,2025-07-05,2025-07-05 22:00:00,2025-07-06 06:00:00,68.62,1.27,11,None,8.0,0,0.9771,0.0182
4011,350,27,51,2025-04-23,2025-04-23 06:00:00,2025-04-23 14:00:00,146.91,1.67,11,Unscheduled machine downtime.,8.0,0,0.9771,0.0112
4012,54,16,3,2025-10-03,2025-10-03 22:00:00,2025-10-04 06:00:00,60.76,0.85,5,Operator changeover mid-shift.,8.0,0,0.9896,0.0138
4013,243,14,30,2024-11-19,2024-11-19 06:00:00,2024-11-19 14:00:00,35.74,0.17,14,Material shortage caused brief stoppage.,8.0,0,0.9708,0.0047
4014,487,26,29,2023-03-27,2023-03-27 14:00:00,2023-03-27 22:00:00,48.46,0.49,73,None,8.0,1,0.8479,0.01
4015,268,25,15,2024-11-06,2024-11-06 14:00:00,2024-11-06 22:00:00,67.04,0.4,17,None,8.0,0,0.9646,0.0059
4016,159,10,77,2024-09-08,2024-09-08 22:00:00,2024-09-09 06:00:00,146.07,2.91,19,Minor tooling adjustment required.,8.0,0,0.9604,0.0195
4017,229,22,38,2023-07-14,2023-07-14 22:00:00,2023-07-15 06:00:00,31.33,0.01,4,None,8.0,0,0.9917,0.0003
4018,431,32,62,2025-07-12,2025-07-12 22:00:00,2025-07-13 06:00:00,5.7,0.01,13,Minor tooling adjustment required.,8.0,0,0.9729,0.0018
